Home_Page,Movie_Name,Genres,Overview,Cast,Original_Language,Storyline,Production_Company,Release_Date,Tagline,Vote_Average,Vote_Count,Budget_USD,Revenue_$,Run_Time_Minutes,Release_Country
https://www.imdb.com/title/tt14539318/,The Beast Within,['Horror'],"After a series of strange events leads her to question her family's isolated life on a fortified compound deep in the English wilds, 10-year-old Willow follows her parents on one of their secret late-night treks to the heart of the forest.","['Kit Harington', 'Ashleigh Cummings', 'Caoilinn Springall', 'James Cosmo', 'Andrei Nova', 'Adam Basil', 'Martina McClements', 'Ian Giles', 'Hugh Coles']",['English'],Not_Found,"['Paradox House', 'Future Artists Entertainment', 'Filmology Finance']",2024-07-26,Protector. Provider. Predator.,4.2,4.3K,$0,$51.9K,97,United States
https://www.imdb.com/title/tt32084246/,Mary,['Drama'],"In this timeless coming-of-age story, Mary is shunned following an otherworldly conception and forced to flee when Herod's insatiable thirst for power ignites a murderous pursuit for the newborn.","['Noa Cohen', 'Ido Tako', 'Ori Pfeffer', 'Hilla Vidor', ""Dudley O'Shaughnessy"", 'Anthony Hopkins', 'Ray Clark', 'Mili Avital', 'Stephanie Nur', 'Ait ben Azzouz Brahim', 'Gudmundur Thorvaldsson', 'Salim Benmoussa', 'Marie-Batoul Prenant', 'Aïssam Bouali', 'Keren Tzur', 'Charley Boon', 'Milo Djurovic', 'Mila Harris']",['English'],"In coming-of-age story Mary, the title character is shunned following the otherworldly conception of her child and forced into hiding. King Herod's relentless drive to maintain power at any cost ignites the murderous pursuit of the newborn child that he believes is a threat to his reign on the throne. The film sees the young Mary and Joseph on the run and having to hide their baby, Jesus.","['Aloe Entertainment', 'Creativity Media', 'FitzHenry Films']",2024-12-06,Full of courage. Full of power. Full of grace.,5.2,7.7K,$0,$0,112,United States
https://www.imdb.com/title/tt19395018/,Constellation,"['Sci-Fi', 'Thriller']","Jo returns to earth after a disaster in space and discovers that there are missing pieces in her life, so she sets out to expose the truth about the hidden secrets of space travel and recover what she has lost.","['Noomi Rapace', 'Jonathan Banks', ""James D'Arcy"", 'Rosie Coleman', 'Davina Coleman', 'Julian Looman', 'William Catlett', 'Barbara Sukowa', 'Henry David', 'Chipo Chung', 'Sadie Sweet', 'Lenn Kudrjawizki', 'Rebecca Scroggs', 'Carole Weyers', 'Sandra Teles', 'Bettina Hoppe', 'Eleanor Fanyinka', 'Clare-Hope Ashitey']",['English'],"When an unidentified object collides with the International Space Station, the surviving astronauts make an emergency evacuation leaving crew-mate Johanna Ericsson behind to repair the other descent module. When she returns to Earth, she finds that reality is scrambled and parts of her life are missing or not as she remembers them.","['Turbine Studios', 'Haut Et Court Tv']",2024-02-21,Not_Found,6.7,20K,$0,$0,53,United States
https://www.imdb.com/title/tt21614420/,The Franchise,['Comedy'],A team trapped inside the dysfunctional hell of creating franchise superhero movies. At the end of the day the question they face: is this Hollywood's new dawn or cinema's last stand? Is this a dream factory or a chemical plant?,"['Himesh Patel', 'Aya Cash', 'Jessica Hynes', 'Billy Magnussen', 'Lolly Adefope', 'Darren Goldstein', 'Isaac Powell', 'Richard E. Grant', 'Daniel Brühl', 'Justin Edwards', 'Ruaridh Mollica', 'Gemma Acosta', 'Sandra Huggett', 'George Fouracres', 'John Cummins', 'Waleed Akhtar', 'Katherine Waterston', 'Nick Kroll']",['English'],A team trapped inside the dysfunctional hell of creating franchise superhero movies. At the end of the day the question they face: is this Hollywood's new dawn or cinema's last stand? Is this a dream factory or a chemical plant?,"['Dundee Productions', 'Home Box Office (HBO)', 'Neal Street Productions']",2024-10-06,Lights. Camera. Anxiety.,6.5,4.8K,$0,$0,Unknown,United States
https://www.imdb.com/title/tt26658061/,Invisible,['Drama'],"12-year-old Capi suffers a traumatic accident causing PTSD. While a psychologist tries to uncover the reasons, Capi reveals he has invisibility powers and nightmares of monsters. A new teacher aims to make the invisible visible to help him","['Eric Seijo', 'Liv Dobner', 'Diego Montejo', 'Izan Fernández', 'Aura Garrido', 'Eva Rodríguez', 'Alejandro Gasco', 'Nicolás Costi', 'Iratxe Emparan', 'Youssef Bougarouane', 'Daniela Casas', 'Miki Esparbé', 'David Verdaguer', 'Manuel Sánchez Ramos', 'María Morales', 'Concha Delgado', 'Claudia Tercero Carsi', 'Marian Álvarez']",['Spanish'],"12-year-old Capi suffers a traumatic accident causing PTSD. While a psychologist tries to uncover the reasons, Capi reveals he has invisibility powers and nightmares of monsters. A new teacher aims to make the invisible visible to help him","['Morena Films', 'Áralan Films']",2024-12-13,Not_Found,7.2,825,$0,$0,Unknown,United States
https://www.imdb.com/title/tt32627540/,Watchmen: Chapter I,"['Animation', 'Action', 'Drama', 'Mystery', 'Sci-Fi']","In 1985, the murder of a government sponsored superhero draws his outlawed colleagues out of retirement and into a mystery that threatens to upend their personal lives and the world itself.","['Troy Baker', 'Adrienne Barbeau', 'Corey Burton', 'Michael Cerveris', 'Jeffrey Combs', 'Grey Griffin', 'Kelly Hu', 'John Marshall Jones', 'Max Koch', 'Phil LaMarr', 'Yuri Lowenthal', 'Geoff Pierson', 'Matthew Rhys', 'Katee Sackhoff', 'Dwight Schultz', 'Jason Spisak', 'Kari Wahlgren', 'Rick D. Wasserman']",['English'],"In an alternate world history shaped by superheroes, once-celebrated ""costumed adventurers"" have been banned by a society disenchanted with vigilantism. Now, in 1985, the murder of hero-turned-government operative 'The Comedian' draws the attention of 'Rorschach,' the last of the outlawed vigilantes. Rorschach's investigation embroils his retired colleagues 'Nite Owl,' 'Silk Spectre,' 'Dr. Manhattan' and 'Ozymandias' in conflict with their pasts, with each other, and in a mystery that threatens their lives and a world on the brink of war.","['DC Entertainment', 'Paramount Pictures', 'Warner Bros. Animation']",2024-08-13,Not_Found,7.0,5.9K,$0,$0,83,United States
https://www.imdb.com/title/tt30253266/,The Painter,['Thriller'],"An ex-CIA operative is thrown back into a dangerous world when a mysterious woman from his past resurfaces. Now exposed and targeted by a relentless killer and a rogue black ops program, he must rely on skills he thought he left behind.","['Charlie Weber', 'Jon Voight', 'Madison Bailey', 'Max Montesi', 'Marie Avgeropoulos', 'Rryla McIntosh', ""Luisa d'Oliveira"", 'Leah Gibson', 'Jason Gray-Stanford', 'Stephen Lobo', 'Simon Tattersall', 'Ryder Miller', 'Doug Chapman', 'Ashleigh Kearns', 'Marissa Bruchmann', 'Todd Masters', 'Benjamin Jacobson', 'Bobby Stewart']",['English'],"An ex-CIA operative is thrown back into a dangerous world when a mysterious woman from his past resurfaces. Now exposed and targeted by a relentless killer and a rogue black ops program, he must rely on skills he thought he left behind.",['SP Media Group'],2024-01-09,Not_Found,4.7,2.1K,$0,$0,100,Canada
https://www.imdb.com/title/tt31260386/,Beauty in Black,['Drama'],Two women with contrasting lives become connected. One fights for survival after her mother forces her out while the other runs a prosperous company.,"['Taylor Polidore Williams', 'Crystle Stewart', 'Amber Reign Smith', 'Xavier Smalls', 'Julian Horton', 'Steven G. Norfleet', 'Richard Lawson', 'Terrell Carter', 'Shannon Wallace', 'Charles Malik Whitfield', 'Debbi Morgan', 'Vernetta Leigh Rose', 'Ricco Ross', 'Joy Rovaris', 'Tamera Kissen', 'Ursula O. Robinson', 'Ashley Versher', 'Greg Clarkson']",['English'],Two women with contrasting lives become connected. One fights for survival after her mother forces her out while the other runs a prosperous company.,"['Netflix', 'Transportation Resources', 'Tyler Perry Studios']",2024-10-24,Survival takes everything.,5.4,2.2K,$0,$0,50,United States
https://www.imdb.com/title/tt19811010/,The Remarkable Life of Ibelin,"['Documentary', 'Animation', 'Biography']","Mats Steen, a Norwegian gamer, died of a degenerative muscular disease at the age of 25. His parents mourned what they thought had been a lonely and isolated life, when they started receiving messages from online friends around the world.","['Jessica Carroll', 'Zoe Croft', 'Kelsey Ellison', 'Kai Simon Fredriksen', 'Ed Larkin', 'John Andrew Mclay', 'Mikkel Neilsen', 'Xenia-Anni Neilsen', 'Elena Pitsiaeli', 'Lisette Roovers', 'Mats Steen', 'Thomas Stene-Johansen', 'Sebastian Tjørstad', 'Paul Wild']","['English', 'Norwegian', 'Danish']","When Norwegian gamer Mats Steen died at age 25, his parents mourned what they thought was an isolated life. It was only once they had access to his blog that they discovered the deep friendships he created virtually before passing away from a degenerative muscular disease. They were unaware that Mats had long been leading a vibrant digital life that had left a profound impact on a community of fellow gamers. The film takes us on a journey through the breadth of Mats Steen's adventurous online life, introducing us to Ibelin, his charismatic World of Warcraft persona. Through reconstructed animated moments from Mats' gameplay, narrated entries from his blog and interviews with people who knew him as Ibelin, a picture of a remarkable young man emerges, one that underscores how community and soulful relationships can transcend the boundaries of the physical world.","['Medieoperatørene', 'VGTV']",2024-10-25,Not_Found,8.2,11K,$0,$1.3M,103,United States
https://www.imdb.com/title/tt11950888/,Cellar Door,['Thriller'],"Looking for a fresh start after a miscarriage, a couple find themselves being gifted the house of their dreams with one caveat - they can never open the cellar door. Whether they can live without knowing triggers shocking consequences.","['Addison Timlin', 'Jordana Brewster', 'Scott Speedman', 'Laurence Fishburne', 'Chris Conner', ""Katie O'Grady"", 'Randy Sean Schulman', 'Jenny Lam Tien', 'Susannah Mars', 'Kyle Stoltz', 'Zach Feiner', 'Cycerli Ash', 'Jesaar Landavaso', 'Naiya Amilcar', 'Kiah Butts']",['English'],"For Sera and John, a city-dwelling couple looking for a fresh start, finding the ideal home is easier said than done. However, everything falls into place when Emmett Claymore, a mysterious bon vivant from Portland, makes them an offer they can't refuse. And just like that, a palatial 1918 manor becomes theirs--no strings attached. Of course, Claymore insists that his offer is genuine, but everyone knows there is no such thing as a free lunch. After all, dreams often come at a price. Now, an ominous little shadow looms over the couple's flawless fantasy. Will the new owners stick to their word and stay away from the cellar door? —Nick Riganas","['Culmination Productions', 'Practical Pictures', 'Cosmic Arena Productions']",2024-11-01,Discover what lies behind the ...,5.3,2.8K,$0,$39.8K,97,United States
https://www.imdb.com/title/tt22827888/,Boot Camp,"['Comedy', 'Romance']","Follows unathletic Whitney Carmichael, who signs up for an intense summer boot camp to reinvent herself and falls for her personal trainer. She then finds the strength to embrace her true self and ignore the others' expectations.","['Rachel Boudwin', 'Drew Ray Tanner', 'Emmanuelle Chriqui', 'Rachel Boyd', 'Martin Cummins', 'Ennis Esmer', 'Anisha Cheema', 'Tiffany Tong', 'Megan Peta Hill', 'Sarah-Jane Redmond', 'Will Verchere-Gopaulsingh', 'Rohain Arora', 'Nicholas Elia', 'Ashley Roxburgh', 'Rahat Saini', 'Mason Temple', 'Davis Michael Thomas', 'Mike Kovac']",['English'],"Whitney feels uncomfortable in her life and out of shape. After a disastrous prom, she convinces her parents to let her go to a boot camp to get fit. However, it turns out that her worst nemesis from school is also there (her mom runs the camp). But it's too late to go back, so she has to stay. She gets Axel as her personal trainer, a fit and handsome guy. He pushes her, and slowly Whitney builds up a new sense of confidence, while she and Axel also start building trust - and maybe something more.","['Channel Zero', 'December Films', 'Great Pacific Media']",2024-08-02,Love is worth the sweat.,5.7,884,$0,$0,94,United States
https://www.imdb.com/title/tt31022050/,Our Little Secret,"['Comedy', 'Romance']",Two resentful exes must awkwardly spend Christmas together after they learn that their new partners are siblings.,"['Lindsay Lohan', 'Ian Harding', 'Kristin Chenoweth', 'Jon Rudnitsky', 'Katie Baker', 'Jake Brennan', 'Dan Bucatinsky', 'Tim Meadows', 'Judy Reyes', 'Ash Santos', 'Henry Czerny', 'Bobbie Eakes', 'Melinda Tanner', 'Mim Drew', 'Chris Parnell', 'Kurt Yue', 'Nathan Tutterrow', 'Jade Fernandez']",['English'],"Avery and Logan haven't spoken in the 10 years since they broke up. As Christmas approaches, they discover that their new partners are siblings, and both of them have been invited to stay with the family for the holidays. Avery proposes that they keep their past a secret to avoid any awkward confrontations, but hiding the truth turns out to be more difficult than it seems--and spending time together reignites old sparks.","['Capital Arts Entertainment', 'Good Entertainment Inc.', 'Netflix']",2024-11-27,Have yourself a very awkward ex-mas.,5.7,23K,$0,$0,101,United States
https://www.imdb.com/title/tt11240348/,The Exorcism,"['Horror', 'Thriller']",A troubled actor begins to exhibit a disruptive behavior while shooting a horror film. His estranged daughter wonders if he's slipping back into his past addictions or if there's something more sinister at play.,"['Russell Crowe', 'Ryan Simpkins', 'Sam Worthington', 'Chloe Bailey', 'Adam Goldberg', 'Adrian Pasdar', 'David Hyde Pierce', 'Tracey Bonner', 'Marcenae Lynette', 'Joshua John Miller', 'Hallie Samuels', 'Hannah Black', 'Samantha Mathis', 'Anna Maria Reyer', 'Jayden Fontaine', 'Zach Bukarev', 'Chad Michael Baird', 'Marc Bellinger']",['English'],"12-year-old Anthony faced sexual assault. He became an alcoholic and drugs to manage his emotional pain. His wife passed away after suffering from cancer. They have a daughter named Lee. Now in his 40's, Anthony, a recovering substance abuser, has been successfully cast in a horror film to play a priest role. He turns into a troubled actor, gets possessed, and shows disruptive behavior while performing on set. Either childhood trauma or sinister causes, unknowing what exactly, Lee's in trouble to save her father. What exactly happened in ""The Georgetown Project,"" (the movie project which is reminiscent of the movie ""The Exorcist,"") is the story behind it. —Sushanthi Sugi","['Miramax', 'Outerbanks Entertainment']",2024-06-21,Not_Found,4.2,11K,$22.0M,$12.6M,95,United States
https://www.imdb.com/title/tt32639706/,Blue Box,"['Animation', 'Comedy', 'Romance', 'Sport']","Third-year student Taiki joins badminton club. Despite being an early riser, star player Chinatsu, his crush, arrives first. Living together unexpectedly, Taiki strives to reach Nationals to impress Chinatsu.","['Reina Ueda', 'Chiaki Kobayashi', 'Akari Kitô', 'Shoya Chiba', 'Yuma Uchida', 'Ryôka Yuzuki', 'Shôgo Sakata', 'Anna Nagase', 'Katsunori Okai', 'Asaki Yuikawa', 'Reo Osanai', 'Kousuke Kiminarita', 'Zach Aguilar', 'Kayli Mills', 'Xanthe Huynh', 'Caden Shaffer', 'Yuki Ono', 'Yûdai Mino']",['Japanese'],"Taiki Inomata, a third-year student in junior high, attends Eimei Academy, an integrated school with a major sports program. Having joined the high school badminton team, Taiki tries to attend open practice as early as possible. But no matter how early he goes, he always arrives second in the gymnasium. The person one step ahead of him is Chinatsu Kano, a first-year student in senior high and Taiki's crush. Chinatsu is the rising star of the basketball team, and the gap between her and Taiki could not be greater. Although Taiki is a decent badminton player, his popularity is nowhere near Chinatsu's, making it even less likely for his feelings to be reciprocated. However, in a strange twist of fate, she ends up living in Taiki's house. Wanting to become a worthy match for Chinatsu, Taiki pursues the same dream as his crush: to partake in the Nationals. Taiki starts training harder than ever before, all for the sake of building a strong relationship with his new housemate. —MAL Rewrite","['Telecom Animation Film', 'Shueisha', 'TMS Entertainment']",2024-10-03,Not_Found,7.9,2.4K,$0,$0,Unknown,United States
https://www.imdb.com/title/tt21375036/,The Regime,['Drama'],Kate Winslet stars in this limited series as the Chancellor of an unnamed Central European nation that is unraveling behind the palace walls.,"['Kate Winslet', 'Matthias Schoenaerts', 'Guillaume Gallienne', 'Danny Webb', 'Andrea Riseborough', 'Henry Goodman', 'David Bamber', 'Rory Keenan', 'Louie Mynett', 'Martha Plimpton', 'Stanley Townsend', 'Alasdair Hankinson', 'Michael Colgan', 'Patrick Fusco', 'Lionel Desmazon', 'Kasia Madera', 'Karl Markovics', 'Julia Davis']",['English'],Kate Winslet stars in this limited series as the Chancellor of an unnamed Central European nation that is unraveling behind the palace walls.,['Warner Bros. Discovery'],2024-03-03,A humble servant of the people.,6.0,13K,$0,$0,54,United States
https://www.imdb.com/title/tt15358446/,Dead Boy Detectives,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Fantasy', 'Horror', 'Mystery']","Charles Rowland and Edwin Payne choose not to enter the afterlife, instead staying on Earth to investigate crimes that involve the supernatural, with help from their living psychic medium friend.","['George Rexstrew', 'Jayden Revri', 'Kassius Nelson', 'Briana Cuoco', 'Ruth Connell', 'Yuyu Kitamura', 'Jenn Lyon', 'David Iacono', 'Joshua Colley', 'Lindsey Gort', 'Lukas Gage', 'Michael Beach', 'Max Jenkins', 'Caitlin Reilly', 'Lauren K. Robek', 'André Sogliuzzo', 'Vincent Gale', 'Kailey Spear']",['English'],"Charles Rowland and Edwin Payne choose not to enter the afterlife, instead staying on Earth to investigate crimes that involve the supernatural, with help from their living psychic medium friend.","['Berlanti Productions', 'DC Entertainment', 'Ghost Octopus']",2024-04-25,Not_Found,7.5,20K,$0,$0,60,United States
https://www.imdb.com/title/tt15042300/,On Swift Horses,['Drama'],"Muriel and her husband Lee are about to begin a bright new life, which is upended by the arrival of Lee's brother. Muriel embarks on a secret life, gambling on racehorses and discovering a love she never thought possible.","['Daisy Edgar-Jones', 'Jacob Elordi', 'Will Poulter', 'Diego Calva', 'Sasha Calle', 'Chad Coe', 'Don Swayze', 'John Lee Ames', 'Eric Brenner', 'Patrick Burch', 'Kat Cunning', 'Dani Deetté', 'Jay Huguley', 'Andrew Keenan-Bolger', 'David Lovio', 'Kylar Miranda', 'Boone Platt', 'Ryan Shukis']",['English'],"Muriel and her husband Lee are about to begin a bright new life, which is upended by the arrival of Lee's brother. Muriel embarks on a secret life, gambling on racehorses and discovering a love she never thought possible.","['Cor Cordium', 'FirstGen Content', 'Killer Films']",2025-04-25,Not_Found,6.2,134,$0,$0,117,United States
https://www.imdb.com/title/tt27791972/,Outbreak,"['Horror', 'Mystery', 'Thriller']","A Psychological Thriller about a state park ranger husband and his wife struggling to come to terms with their missing teenage son while dealing with a local mystery that questions their relationship and in the end, their grip on reality.","['Billy Burke', 'Raoul Max Trujillo', 'Alyshia Ochse', 'Taylor Handley', 'Jessica Frances Dukes', 'Dani Oliveros', 'Kylr Coffman']",['English'],"A Psychological Thriller about a state park ranger husband and his wife struggling to come to terms with their missing teenage son while dealing with a local mystery that questions their relationship and in the end, their grip on reality.","['SilverCrest Entertainment', 'WolfePride Productions']",2024-12-13,Not_Found,4.5,709,$0,$0,88,United States
https://www.imdb.com/title/tt21088136/,Criminal Record,"['Crime', 'Drama', 'Thriller']",Follows two brilliant detectives in a tug of war over a historic murder conviction and the quest to find common ground in a polarized Britain.,"['Peter Capaldi', 'Cush Jumbo', 'Aysha Kala', 'Dionne Brown', 'Shaun Dooley', 'Tom Moutchi', 'Charlie Creed-Miles', 'Stephen Campbell Moore', 'Jordan A. Nash', 'Cathy Tyson', 'Zoë Wanamaker', 'Ian Bonar', 'Georgina Rich', 'Maisie Ayres', 'Rasaq Kukoyi', 'Kaylen Luke', 'Janet Kumah', 'Joana Borja']",['English'],Follows two brilliant detectives in a tug of war over a historic murder conviction and the quest to find common ground in a polarized Britain.,"['STV Productions', 'Tod Productions']",2024-01-10,Not_Found,7.1,12K,$0,$0,50,United States
https://www.imdb.com/title/tt14681596/,Batman: Caped Crusader,"['Animation', 'Action', 'Adventure', 'Crime', 'Family', 'Fantasy', 'Sci-Fi']","After a family tragedy, affluent philanthropist Bruce Wayne transforms into The Batman, where his crusade for justice spawns unforeseen ramifications.","['Hamish Linklater', 'Jason Watkins', 'Diedrich Bader', 'John DiMaggio', 'Gary Anthony Williams', 'Eric Morgan Stuart', 'Michelle C. Bonilla', 'Krystal Joy Brown', 'Cedric Yarbrough', 'Grey Griffin', 'Bumper Robinson', 'Jeff Bennett', 'Kimberly Brooks', 'Jamie Chung', 'James Arnold Taylor', 'Yuri Lowenthal', 'Jason Marsden', 'Vincent Piazza']",['English'],"Welcome to Gotham City, where the corrupt outnumber the good, criminals run rampant and law-abiding citizens live in a constant state of fear. Forged in the fire of tragedy, wealthy socialite Bruce Wayne becomes something both more and less than human: The Batman. His one-man crusade for justice attracts unexpected allies within the GCPD and City Hall, but his heroic actions spawn deadly, unforeseen ramifications. —Prime Video","['Bad Robot', '6th & Idaho Productions', 'DC Entertainment']",2024-08-01,Not_Found,7.3,14K,$0,$0,25,United States
https://www.imdb.com/title/tt33088401/,Dream Productions,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",Acclaimed director Paula Persimmon teams up with an overly confident daydream director to create the next big tween-dream hit for Riley at Dream Productions.,"['Paula Pell', 'Richard Ayoade', 'Kensington Tallman', 'Maya Rudolph', 'Ally Maki', 'Ace Gibson', 'Amy Poehler', 'Maya Aoki Tuttle', 'Grey Griffin', 'Grace Lu', 'Lewis Black', 'Sumayyah Nuriddin-Green', 'Diane Lane', 'Kimberly Woods', 'Phyllis Smith', 'Liza Lapira', 'Giancarlo Sabogal', 'Tony Hale']",['English'],Acclaimed director Paula Persimmon teams up with an overly confident daydream director to create the next big tween-dream hit for Riley at Dream Productions.,"['Disney Television Animation', 'Disney+', 'Pixar Animation Studios']",2024-12-11,Not_Found,7.5,3.4K,$0,$0,27,United States
https://www.imdb.com/title/tt2396431/,Dear Santa,"['Comedy', 'Fantasy']","When a young boy mails his Christmas wish list to Santa with one crucial spelling error, a devilish Jack Black arrives to wreak havoc on the holidays.","['Jack Black', 'Robert Timothy Smith', 'Keegan-Michael Key', 'Brianne Howey', 'Hayes MacArthur', 'Post Malone', 'P.J. Byrne', 'Jaden Carson Baker', 'Kai Cech', 'Cate Freedman', 'Gavin Munn', 'Lee Reyes', 'Bash Hagelin', 'Bryson Haney', 'Selah Kimbro Jones', 'Kyle Gass', 'Lindsay Rootare', 'Luke Chiappetta']",['English'],"When a young boy mails his Christmas wish list to Santa with one crucial spelling error, a devilish Jack Black arrives to wreak havoc on the holidays.","['Paramount Pictures', 'Conundrum Entertainment']",2024-11-25,Jack Black is not Santa.,5.4,18K,$0,$0,107,United States
https://www.imdb.com/title/tt32810511/,Lick,['Romance'],"Evelyn wakes up in Vegas married to rock star David after blacking out on her 21st birthday. Thrust into his fame, she questions if she can handle his lifestyle as they navigate if their marriage is real or a mistake.","['Travis Burns', 'Brooke Lee', 'Drew Ater', 'Julia Vasi', 'Eric Brody', 'James Andrew Kientzy', 'Candice Rose', 'Joseph McNabb', 'Eva Ceja', 'Zack Mines', 'Andrew Steel', 'Amanda Tavarez', 'Alison Haselden', 'Ava Davis', 'Brendan Goshay', 'Harley Harlowe', 'Tom Key', 'Fred Galyean']",['English'],"On her twenty-first birthday, Evelyn Thomas wakes up in Las Vegas with a hangover, a rock star husband, and no memory of how she got there. Her new husband, David Ferris, is the lead guitarist of the famous rock band Stage Dive. The media frenzy and David's rock-and-roll lifestyle overwhelm Evelyn, who is unsure if she can handle the pressure. As she navigates her way through this unexpected marriage, Evelyn discovers layers to David she never anticipated. Amidst the chaos, they must decide if their impromptu marriage is a mistake or a start to something real.",['Not_Found'],2024-12-19,Not_Found,6.3,594,$0,$0,75,United States
https://www.imdb.com/title/tt2965408/,Lost on a Mountain in Maine,"['Adventure', 'Drama', 'Family']","Based on the book by the same name, the film tells the inspiring story of a 12-year-old boy who, separated from his family by a fast-moving storm, must fight to stay alive during his nine-day adventure lost in the backwoods of Maine.","['Luke David Blumm', 'Paul Sparks', 'Caitlin FitzGerald', 'Griffin Wallace Henkel', 'Ethan Slater', 'Bates Wilder', 'Mason Cufari', 'Jacob Heimer', 'Laurent Rejto', 'Nancy Marie Nicosia', 'Bea Soong', 'Matthew Sean Blumm', 'Wayne Pyle', 'Ashlyn Alessi', 'Spencer Cohen', 'Theodore Copeland', 'Andrew Eldreth', 'Elijah George']",['English'],"The true story of 12-year-old Donn Fendler, who, after becoming lost in the rugged wilderness of northern Maine during the summer of 1939, grapples not only with his fight to survive, but with the broken relationship with his father whom he may never see again. —Great Mountain, LLC","['Balboa Productions', 'Great Mountain']",2024-11-01,80 Miles. 9 Days. One Step at a Time.,6.2,868,$0,$1.2M,98,United States
https://www.imdb.com/title/tt26628595/,Marry My Husband,"['Comedy', 'Drama', 'Fantasy', 'Romance']","A story about Ji-won who after being killed by her husband who had an affair with her best friend, goes back 10 years in the past and has a chance to change her fate.","['Park Min-young', 'Na In-woo', 'Lee Yi-kyeong', 'Song Ha-yoon', 'Gong Min-jung', 'Choi Gyu-ri', 'Ha Do-kwon', 'Kim Joong-hee', 'Anzu Lawson', 'Nicole Fong', 'Kate Marley', 'Darren Keilan', 'Andrew Grace', 'Eugene Ko', 'Moon Sung-keun', 'Lee Gi-kwang', 'Jung Kyung-soon', 'Bae Geu-rin']",['Korean'],"Kang Ji-Won (Park Min-Young) is married to Park Min-Hwan (Lee Yi-Kyung). Her marriage life is not going well due to her selfish husband and his demanding mother. Kang Ji-Won is the breadwinner of the family, while her husband Park Min-Hwan is unemployed and in debt. Kang Ji-Won also does all of the housework herself. One day, Kang Ji-Won learns she has cancer and she doesn't have much time left to live. Making things worse, she witnesses her husband and her close friend Jung Soo-Min (Song Ha-Yoon) having an affair. She gets into a physical struggle with the two of them and she is killed by her husband Park Min-Hwan. The next moment, Kang Ji-Won opens her eyes and finds herself in the past, 10 years earlier when she was dating Park Min-Hwan. She decides to change her life by making Jung Soo-Min marry Park Min-Hwan. Meanwhile, Yoo Ji-Hyeok (Na In-Woo) works as a chief in the same department as Kang Ji-Won. He has a crush on her and he slowly reveals his feelings to her. He also has a secret. —AsianWiki",['Not_Found'],2024-01-01,Not_Found,7.8,8.6K,$0,$0,60,United States
https://www.imdb.com/title/tt22188654/,Raising Voices,['Drama'],A 17-year-old student's life takes a huge turn when she hangs on the school's facade a billboard saying 'Careful: Rapist hiding here'.,"['Nicole Wallace', 'Clara Galle', 'Aicha Villaverde', 'Teresa de Mera', 'Ivan Massagué', 'Gabriel Guevara', 'José Pastor', 'Daniel Lorenzo', 'Ruth Díaz', 'Eloy Azorín', 'Sara Rivero', 'Sami Gomez', 'Daniel Ortiz', 'Kamden Riley', 'Bella Asali', 'Mario Domínguez', 'Malva Vela', 'Rafa Álamos']",['Spanish'],"Alma is 17 years old and is about to finish high school. Greta and Nata are her two best friends; they have known each other since they were little, they party together and face the typical issues of their age: feeling left out, jealousy, problems with their parents, and even toxic relationships... But when the profile @Iam_colemanmiller publishes a photo with the caption ""This is me the day before I was raped"", normality disappears and everything changes. How and when did this assault happen? Who is behind this profile? How much truth is there in this accusation and who is the real victim?",['DLO Producciones'],2024-05-31,Not_Found,7.2,5.5K,$0,$0,45,United States
https://www.imdb.com/title/tt17677434/,Rich Flu,"['Sci-Fi', 'Thriller']",Explores how far people would go to save themselves when the wealth that made the world go round then becomes its most dangerous commodity after a strange disease threatens to kill anyone with any sort of fortune.,"['Mary Elizabeth Winstead', 'Rafe Spall', 'Lorraine Bracco', 'Dixie Egerickx', 'César Domboy', 'Timothy Spall', 'Jonah Hauer-King', 'Dayana Esebe', 'Richard Sammel', 'Luke Adlam', 'Astrid Jones', 'Lobo Chan', 'Manuel Soro', 'Emilio Buale', 'José Luís Madariaga', 'Alexandra Masangkay', 'Zorion Eguileor', 'Diogo Sales']",['English'],Explores how far people would go to save themselves when the wealth that made the world go round then becomes its most dangerous commodity after a strange disease threatens to kill anyone with any sort of fortune.,"['Nostromo Pictures', 'Basque Films', 'Canary Pictures Vehicles']",2025-01-24,The richer you are. The faster you die.,7.9,3.7K,$0,$127.6K,116,Spain
https://www.imdb.com/title/tt33549764/,The Program,['Documentary'],"Explores the unprecedented bipartisan congressional effort to uncover what intelligence agencies really know about UFOs, now referred to as UAP.","['Bryan Bender', 'Scott Bray', 'Tim Burchett', 'André Carson', 'David Clarke', 'Peter Coyote', 'David Fravor', 'Sarah Gamm', 'Kirsten Gillibrand', 'Ryan Graves', 'David Grusch', 'Leslie Kean', 'Lenval Logan', 'Kirk McConnell', 'Gary McKinnon', 'Chris Mellon', 'Garry Nolan', 'Nick Pope']",['Not_Found'],"Explores the unprecedented bipartisan congressional effort to uncover what intelligence agencies really know about UFOs, now referred to as UAP.",['Lab 9 Films'],2024-12-16,Not_Found,7.2,680,$0,$0,102,United States
